"content","cmp_code","eu_code"
"Deshalb sind wir der Auffassung, dass wir ein neues Instrument brauchen, das diesem umfassenden Verständnis von Wohlstand und Lebensqualität gerecht wird.","416",NA
"Vor diesem Hintergrund begrüßen wir die Vorschläge der Enquete-Kommission „Wachstum, Wohlstand, Lebensqualität“ des Deutschen Bundestages.","416",NA
"So sollen neben dem Bruttoinlandsprodukt unter anderem auch Schulden des Staates und der Privathaushalte, Beschäftigungsquote, Bildungsabschlüsse sowie Fort-und Weiterbildungsquote, Gesundheit, demokratische Mitsprache sowie Luftverschmutzung und Artenvielfalt in nationaler und internationaler Perspektive ermittelt werden.","416",NA
"Damit würde eine umfassende Abbildung des Wohlstandes möglich.","416",NA
"Als Schritt in diese Richtung wollen wir bei staatlichen Maßnahmen künftig verstärkt den Nutzen im Hinblick auf eine nachhaltige Entwicklung darstellen.","416",NA
"Damit schaffen wir die Voraussetzung für eine über reine Kostenberechnungen hinausgehende Betrachtung.","416",NA
"3. Deutschlands Chancen nutzen",NA,NA
"3.1. Bildungsrepublik Deutschland",NA,NA
"Bildung fängt zu Hause an, bei den Kleinsten: Mutter und Vater beginnen, was Kita, Schule, Betrieb und Hochschule fortsetzen.","506",NA
"Doch damit ist noch lange nicht Schluss: Lebenslanges Lernen wird für unser Land und seine Menschen immer wichtiger.","506",NA
"Deswegen haben wir die Bildungsrepublik Deutschland auf den Weg gebracht und wollen deren Ausbau in den kommenden Jahren fortsetzen.","506",NA
"Jedes Kind verdient beste Startchancen, um seine Fähigkeiten bestmöglich entwickeln zu können.","506",NA
"Wir wollen Schule und Ausbildung mit digitalem Lernen verbinden,","506",NA
"für erstklassige Schul-und Studienbedingungen sorgen","506",NA
"und eine „Nationale Initiative Weiterbildung“ anstoßen.","411",NA
"Bildung steht deshalb weiter im Mittelpunkt unseres Handelns.","506",NA
"Seit 2005 haben wir die Ausgaben für Bildung Jahr für Jahr erhöht.","506",NA
"Allein die Hilfen des Bundes für die Hochschulen haben sich in den vergangenen acht Jahren verdoppelt.","506",NA
"Wir wollen die öffentlichen und privaten Bildungsausgaben weiter steigern.","506",NA
"Gleiche Bildungschancen von Anfang an",NA,NA
"Kinder sind geborene Entdecker und Forscher.","506",NA
"Von Kindesbeinen an wollen sie herausfinden, wie die Welt um sie herum funktioniert.","506",NA
"Mit einer guten frühkindlichen Bildung und Erziehung unterstützen wir sie dabei.","506",NA
"Leider gibt es eine wachsende Zahl von Kindern, die zu Hause von ihren Eltern nur unzureichend die deutsche Sprache lernen.","506",NA
"Daher setzen wir uns für Sprachtests für alle Kinder ab drei Jahren ein.","506",NA
"Wo sich herausstellt, dass die Sprachkenntnisse nicht ausreichen, soll eine verpflichtende Sprachförderung in der Kita und in der Schule erfolgen.","506",NA
"Die bestmögliche Schule für unsere Kinder",NA,NA
"Wir bekennen wir uns zu einem vielfältigen und durchlässigen Bildungsangebot.","506",NA
"Das Konzept der rot-grünen Einheitsschule ist ein Irrweg.","506",NA
"Es verkennt, dass jedes Kind einzigartig ist und geht damit an den Bedürfnissen und Interessen unserer Kinder vorbei.","201",NA
"Bei uns steht das einzelne Kind im Mittelpunkt.","201",NA
"Wir wollen jedes Kind entsprechend seiner Möglichkeiten fördern und fordern.","506",NA
"Dazu setzen wir auf eine gute und vertrauensvolle Zusammenarbeit mit den Eltern.","603",NA
"CDU und CSU stehen zur Zukunft des Gymnasiums,","506",NA
"leistungsstarken Schulen zur Vorbereitung vor allem einer Berufsausbildung","506",NA
"und der Gleichwertigkeit von allgemeiner und beruflicher Bildung.","503",NA
"Statt Einheitsbrei wollen wir für unsere Kinder eine Vielfalt der Bildungswege, die ihnen vielfältige Berufs-und Lebenswege eröffnen.","506",NA
"Für uns gilt das Ziel: Kein Abschluss ohne Anschluss.","506",NA
"Pakt für eine gute Bildung",NA,NA
"Tag für Tag gehen unsere Kinder morgens in die Schule – von der Grund-bis zur Berufsschule.","506",NA
"Sie ist der wichtigste Ort des Lernens.","506",NA
"Wir wollen die Chancen auf eine erfolgreiche Schulzeit verbessern.","506",NA
"Mit einem Bildungspakt zwischen Bund, Ländern und Kommunen wollen wir dafür die Voraussetzungen schaffen.","506",NA
"Dazu gehören:",NA,NA
"Ausbau der Ganztagsbetreuung",NA,NA
"Hochwertige Ganztagsschulen unterstützen dieses Ziel.","506",NA
"Daher wollen wir eine bedarfsgerechte Ganztagsbetreuung auch unter Einbeziehung von außerschulischen Kräften wie beispielsweise Vereinen oder ehrenamtlichen Strukturen in ganz Deutschland sicherstellen.","506",NA
"Gleichzeitig leisten wir so auch einen entscheidenden Beitrag für die bessere Vereinbarkeit von Familie und Beruf.","603",NA
"Schule 2.0",NA,NA
"Die rasante Entwicklung der Informationstechnologien bietet neue Chancen in der Bildung.","506",NA
"Die Nutzung digitaler Medien an unseren Schulen muss mit der digitalen Entwicklung besser Schritt halten.","506",NA
"Wir wollen, dass unsere Kinder mit Blick auf die großen Chancen der Digitalisierung für das spätere Arbeitsleben bereits in der Schule einen verantwortlichen und sinnvollen Umgang mit den neuen technischen Möglichkeiten erlernen und ihnen zugleich neue, interessante Wege der Wissensvermittlung eröffnet werden.","506",NA
"Wir wollen dafür sorgen, dass unsere Schulen auf der Höhe der Zeit ausgestattet sind.","506",NA
"Dazu gehören zum Beispiel moderne Computertechnik, digitale Lernangebote und eine bessere Vernetzung der Schulen.","506",NA
"Wenn das Klassenzimmer den Weg in die digitale Welt findet, erschließt sich eine neue Bildungswelt, in der Kinder ganz selbstverständlich die neuen technischen Möglichkeiten kennenlernen.","506",NA
"Digitale Bildung muss deutlich mehr als bisher Bestandteil der Aus-und Fortbildung von Lehrern werden.","506",NA
"Gute Lehrerinnen und Lehrer",NA,NA
"Gute Schule ist guter Unterricht und Grundlage für guten Unterricht sind hervorragend ausgebildete und hoch motivierte Lehrkräfte.","506",NA
"Wir wollen, dass aus Lehramtsstudierenden Lehrer werden, die diesen Beruf aus Überzeugung ergreifen und mit Herzblut ausfüllen.","506",NA
"Um ihnen eine hervorragende Ausbildung mit auf den Weg zu geben, werden wir eine halbe Milliarde Euro für eine „Qualitätsoffensive Lehrerbildung“ bereitstellen, mit der gute Ausbildungskonzepte an den Hochschulen für einen modernen Unterricht auf der Höhe der Zeit unterstützt werden.","506",NA
"Der Dienst an den Kindern zählt zu den wichtigsten Aufgaben für eine gute Zukunft unseres Landes.","506",NA
"Deshalb wollen wir, dass die Arbeit der Lehrerinnen und Lehrer gesellschaftlich besser anerkannt wird.","704",NA
"Medien-und Informationskompetenz stärken",NA,NA
"Die Menschen sollen die Chancen und Risiken der Digitalisierung selbst einschätzen und sich sicher im digitalen Zeitalter bewegen können.","506",NA
"Deshalb wollen wir die Medien-und Informationskompetenz verbessern.","506",NA
"Wir wollen Menschen jeden Alters mit dem nötigen Wissen ausstatten, das die Grundlage für eigenverantwortliches Handeln online wie offline bildet.","506",NA
"Schulen in freier und privater Trägerschaft garantieren Vielfalt",NA,NA
"Neben den öffentlichen Schulen bereichern Schulen in freier und privater Trägerschaft unsere Bildungslandschaft und fördern den Wettbewerb zwischen den Schulen.","507",NA
"Sie sind Ausdruck eines großen bürgerschaftlichen und kirchlichen Engagements.","507",NA
"Wir stehen verlässlich zu unserer Unterstützung dieser Schulen.","507",NA
"Religionsunterricht gehört in den Fächerkanon",NA,NA
"Religionsunterricht muss als eigenständiges Fach an unseren Schulen verankert sein.","603",NA
"Wer wie die Grünen die Abschaffung des konfessionsgebundenen Religionsunterrichts fordert, ebnet den Weg zu einer Aushöhlung der für unsere Gesellschaft prägenden christlichen Werte.","603",NA
"Dem stellen wir uns entschieden entgegen.","603",NA
"Andere Unterrichtsinhalte wie Philosophie oder Ethik sind kein Ersatz für den Religionsunterricht und erfüllen schwerlich den Auftrag unseres Grundgesetzes.","603",NA
"Auf der Grundlage der Verfassung treten wir auch für islamischen Religionsunterricht an den Schulen ein.","603",NA
"Mehr Zusammenarbeit zwischen Bund und Ländern",NA,NA
"CDU und CSU stehen für eine zielorientierte Zusammenarbeit in der Bildungspolitik und für klare Zuständigkeiten zwischen Bund und Ländern.","303",NA
"Die Menschen sollen wissen, wer die Entscheidungen verantwortet.","303",NA
"Die Länder tragen die zentrale Verantwortung für Bildung.","301",NA
"Allerdings brauchen wir eine bessere Vergleichbarkeit der Abschlüsse zwischen den Ländern.","302",NA
"Gerade mit Blick auf die vielen Familien und deren Kinder, die jedes Jahr aus beruflichen Gründen zwischen den Ländern ihren Wohnort wechseln, brauchen wir gemeinsame Prüfungsstandards, die die Gleichrangigkeit der Abschlüsse sicherstellen.","302",NA
"Wir werden uns deshalb weiter für nationale Bildungsstandards einsetzen.","302",NA
"Gemeinsam mit den Ländern wollen wir nach Möglichkeiten für eine bessere Zusammenarbeit suchen und bestehende Hindernisse für eine bessere Zusammenarbeit einvernehmlich abbauen.","303",NA
"Berufliche Ausbildung stärken",NA,NA
"Wer eine abgeschlossene Berufsausbildung vorweisen kann, hat beste Chancen auf dem Arbeitsmarkt.","411",NA
"Unser Ziel ist es daher, dass auch künftig jeder ausbildungswillige und –fähige Jugendliche ein Ausbildungsangebot erhält, das zu einem anerkannten Abschluss führt.","411",NA
"Unsere duale Ausbildung in Betrieb und Berufsschule gilt dafür weltweit als Vorbild.","601",NA
"Sie ist ein wichtiger Grund dafür, dass wir die niedrigste Jugendarbeitslosigkeit in ganz Europa haben und es für junge ausgebildete Menschen nirgendwo einfacher ist einen Job zu finden als in Deutschland.","411",NA
"Wir wollen, dass noch mehr junge Menschen die Chancen der dualen Ausbildung nutzen können und wollen dafür zusammen mit der Wirtschaft die Voraussetzungen schaffen.","411",NA
"Das gilt ganz besonders für Menschen mit Zuwanderungsgeschichte, in Teilzeitausbildung oder mit einer Behinderung.","705",NA
"Wer sein Studium abbricht, soll gezielt für eine berufliche Ausbildung gewonnen werden und die an der Hochschule erfolgreich abgelegten Prüfungen besser anerkannt bekommen.","411",NA
"Übergang Schule – Beruf erleichtern",NA,NA
"Der Übergang von der Schule in die Ausbildung ist für nicht wenige junge Menschen schwierig.","706",NA
"Bei den einen ist die Schullaufbahn nicht so verlaufen wie gewünscht und es fehlen am Ende die Qualifikationen, um den Anforderungen an eine Lehrstelle gerecht zu werden.","506",NA
"Bei anderen Jugendlichen gibt es einen besonderen Förderbedarf.","705",NA
"Das kann bei jungen Menschen mit einer Behinderung der Fall sein.","705",NA
"In anderen Fällen sind es eine fehlende oder unzureichende Unterstützung aus dem Elternhaus oder eine Zuwanderungsgeschichte, die zu Schwierigkeiten führen.","705",NA
"Mit Blick auf die Chancen dieser Jugendlichen und den hohen Fachkräftebedarf unserer Wirtschaft wollen wir zusätzliche Anstrengungen unternehmen, um möglichst vielen dieser Menschen ohne Umwege und Warteschleifen den Weg in das Berufsleben zu ebnen.","305",NA
"Gerade Jugendlichen mit Behinderungen muss dabei unbürokratische Unterstützung zur Verfügung stehen.","305",NA
"Wir wollen dazu die praxisnahe Berufsorientierung in allen Schulformen weiter ausbauen","506",NA
"und mehr Angebote für praktisches Lernen schaffen, die betriebliche Arbeitserfahrung und Unterricht miteinander verbinden.","506",NA
"Auch längere berufsvorbereitende Praktika für schwächere Jugendliche können einen wichtigen Beitrag zum gelungenen Start ins Berufsleben leisten.","506",NA
"Wir wollen solche Maßnahmen verstärkt unterstützen.","506",NA
"Dazu wollen wir mit der „begleiteten Ausbildung“ vor allem für kleine und mittlere Betriebe im Bereich des Handwerks und Mittelstands eine Brücke zwischen Ausbildungsbetrieb und Auszubildenden schlagen.","411",NA
"Die zur Verfügung gestellten Unterstützungsangebote können für beide Seiten einen Beitrag zur erfolgreichen Ausbildung leisten.","411",NA
"Hochschulen zukunftsfest machen",NA,NA
"Ein breites und vielfältiges Angebot herausragender Hochschulen ist für unser Land unverzichtbar.","506",NA
"Zu Recht sind wir stolz auf unsere hervorragenden Hochschulen, die mit ihrer Leistung in Forschung und Lehre maßgeblich zu unserem Ansehen in der Welt beitragen.","601",NA
"Wissenschaftliche Erfolge, in Produkte übersetzt, schaffen Arbeitsplätze und sichern unseren Wohlstand.","411",NA
"Für uns ist entscheidend, dass sich unsere Hochschulen in jeder Hinsicht mit den Besten in der Welt messen können.","411",NA
"Dazu setzen wir auf eine vielfältige Hochschullandschaft, die unterschiedlichen Anforderungen und Interessen Rechnung trägt.","506",NA
"So ermöglichen duale Studiengänge und Fernstudienangebote Beruf und Studium gut miteinander zu verbinden.","701",NA
"Auch private Hochschulen bereichern diese Vielfalt.","507",NA
"Wir sind ihnen dabei ein verlässlicher Partner.","507",NA
"Studieren darf nicht vom Geldbeutel der Eltern abhängen – Studienfinanzierung verbessern",NA,NA
"Wir wollen, dass jeder seinen Begabungen nachgehen kann und unabhängig vom Geldbeutel der Eltern eine gute Ausbildung bekommt.","503",NA
"Deshalb werden wir die Studienfinanzierung weiter ausbauen und dazu das BAföG an die Lebenshaltungskosten sowie veränderte Bildungswege anpassen.","504",NA
"Auszubildende, die ihr Studium oder ihre schulische Ausbildung nur in Teilzeit absolvieren können, weil sie betreuungspflichtige Kinder haben, sollen bessere Förderbedingungen erhalten.","504",NA
"Das gilt auch für Studierende, die bereits eine abgeschlossene Berufsausbildung und Erfahrungen im Berufsleben haben und sich an der Hochschule weiterqualifizieren wollen.","504",NA
"Neben dem bewährten BAföG wollen wir auch Stipendien als eine gute Möglichkeit der Finanzierung und wichtigen Teil der Begabtenförderung weiter voranbringen.","504",NA
"Das neue Deutschlandstipendium ist gut angelaufen.","305",NA
"Dabei setzen wir für den weiteren Ausbau einer Stipendienkultur nicht nur auf den Staat.","505",NA
"Auch private Förderer aus der Wirtschaft sollen verstärkt einen Beitrag leisten.","505",NA
"Der Hochschulpakt ermöglicht gute Studienbedingungen",NA,NA
"Immer mehr junge Menschen studieren in Deutschland, die inhaltlichen Herausforderungen nehmen angesichts einer immer stärkeren Internationalisierung zu.","506",NA
"Unsere Hochschulen meistern diese neuen Aufgaben hervorragend und dennoch brauchen wir weitere Anstrengungen, um die Leistungsfähigkeit der Hochschulen zu steigern und sie auf weiter anwachsende Zahlen von Studienanfängern vorzubereiten.","506",NA
"Wir wollen diese Aufgabe gemeinsam mit den Hochschullehrern, der Studentenschaft, den akademischen und nicht wissenschaftlichen Mitarbeitern der Hochschulen anpacken.","506",NA
"Ein wichtiger Schritt ist die Fortsetzung des Hochschulpakts.","506",NA
"Einen besonderen Schwerpunkt soll die Verbesserung der Studienbedingungen bilden.","506",NA
"Der „Qualitätspakt Lehre“ und die „Qualitätsoffensive Lehrerbildung“ sind wichtige Schritte in diese Richtung.","506",NA
"Auch die Internationalisierung der Hochschulen wollen wir weiter voranbringen.","506",NA
"Ziel muss es sein, die besten Studenten und Forscher weltweit an unsere Hochschulen zu holen.","506",NA
"Dazu wollen wir englischsprachige Studienangebote sowie in internationaler Kooperation gemeinsam angebotene Studiengänge weiter ausbauen.","506",NA
"Studieren mit Kind muss leichter werden",NA,NA
"Studium und Elternschaft sollen sich nicht ausschließen.","603",NA
"Wir wollen, dass junge Menschen sich nicht zwischen Studium und Kind entscheiden müssen, sondern beides miteinander vereinbaren.","603",NA
"Dazu gehören bezahlbares Wohnen, eine flexible Gestaltung des Unialltags, wie beispielsweise kindgerechte Sprechzeiten, Kinderbetreuung in der Bibliothek oder Kinderessen in der Mensa.","504",NA
"In einem Wettbewerb wollen wir besonders familienfreundliche Hochschulen mit guten Ideen ermitteln und sie dafür auszeichnen.","504",NA
