"content","cmp_code","eu_code"
"-   Entscheidungen über die besten Lösungen können am besten vor Ort getroffen werden.","301",NA
"-   Zugleich sprechen wir uns für mehr Vergleichbarkeit zwischen den Bundesländern aus.","302",NA
"-   Dies sichert ein gemeinsames Leistungsniveau und erleichtert die Mobilität von Lernenden und Lehrenden.","302",NA
"-   Wir wollen deshalb eine neue Bildungsverfassung, die auf dem Subsidiaritätsprinzip aufbaut,","301",NA
"-   gemeinsame Standards verbindlich festschreibt,","302",NA
"-   Verantwortlichkeiten für finanzielle Lasten politischer Entscheidungen festlegt (Konnexitätsprinzip),","301",NA
"-   Bürokratie abbaut","303",NA
"-    und Lernende, Lehrende und Eltern stärkt.","201",NA
"-   Wir wollen die selbstverwaltete und eigenverantwortliche Schule, denn Entscheidungen können vor Ort am besten getroffen werden, damit sich Freiheit entfalten kann, Vielfalt erhalten bleibt und Leistungswettbewerb entstehen kann.","301",NA
"-   Die Selbstständigkeit von Bildungseinrichtungen ist der Kern liberaler Bildungspolitik.","301",NA
"-    Viele Entscheidungen können wirksamer und besser von der einzelnen Institution getroffen werden.","301",NA
"-   Dafür sollen die Bildungseinrichtungen über ein eigenes Budget selbst verfügen und mehr pädagogische Gestaltungsfreiheit erhalten.","301",NA
"-   Nur so können sie für ihre jeweils spezifischen Herausforderungen eigenständig Schwerpunkte und Profilbildungen vornehmen und sich so einem fairen Wettbewerb mit Schulen in freier Trägerschaft stellen.","301",NA
"-    ",NA,NA
"-   Wir wollen durch qualitätsfördernden Wettbewerb zwischen allen Anbietern das Bildungssystem für alle Schüler und Auszubildenden verbessern.","507",NA
"-   Dem in unserer Verfassung verankerten Recht auf Gründung und Betrieb von Schulen in freier Trägerschaft wollen wir Geltung verschaffen.","507",NA
"-   Deshalb setzen wir uns für ihre angemessene Finanzierung ein und fordern die Streichung von ungerechtfertigten Hürden zur Gründung von Schulen in freier Trägerschaft sowie des Artikels 7 Abs. 5 des Grundgesetzes.","507",NA
"-    ",NA,NA
"-   Hervorragende Erziehung und Ausbildung kann nur gelingen dank hervorragender Lehrer.","506",NA
"-   Wir wollen deshalb die Exzellenzinitiative für den Bereich Lehrerausbildung mit Nachdruck vorantreiben und damit die progressiven Konzepte bei der Qualifizierung unseres pädagogischen Nachwuchses unterstützen.","506",NA
"-    ",NA,NA
"-   Kindertageseinrichtungen sind Orte fürsorglicher Betreuung und frühkindlicher Bildung.","506",NA
"-   Dort werden die Grundlagen für den weiteren Bildungsweg und damit die Fundamente für die Zukunft unserer Kinder gelegt.","506",NA
"-   Der Schwerpunkt muss in den nächsten Jahren die Verbesserung der Qualität der Betreuungseinrichtungen, der Ausbau qualitativ hochwertiger Kindertageseinrichtungen und des Angebots von Tageseltern sein.","506",NA
"-   Die frühkindliche, vorschulische Bildung soll so gestaltet sein, dass die Kinder vor allem durch die Vermittlung sprachlicher Kompetenzen auf die Schule vorbereitet sind.","506",NA
"-   Wir wollen die Aus-und die Fortbildung der Erzieherinnen und Erzieher verbessern und einen pädagogischen Fachhochschulabschluss oder eine vergleichbare Qualifikation zur Voraussetzung für die Leitung einer Einrichtung machen.","506",NA
"-    ",NA,NA
"-   Bewegung und Lernen ergänzen einander und haben eine hohe Wechselwirkung.","506",NA
"-    Es ist erwiesen, dass Bewegung die Leistungsfähigkeit und geistige Aufnahmebereitschaft steigert und wie ein Motor für kindliche Entwicklung und lebenslanges Lernen wirkt.","506",NA
"-    Deshalb ist es wichtig, bereits in der Vorschulerziehung, in Krippen und Kindertagesstätten gezielte Bewegungsförderung einzusetzen","506",NA
"-   und in der Schule ausreichende, qualifizierte Sportangebote, auch in Zusammenarbeit mit Vereinen, anzubieten.","502",NA
"-    ",NA,NA
"-   Studienqualifizierende Abschlüsse, die über das berufliche Schulsystem erworben werden, sind Beleg für die Durchlässigkeit unseres Systems.","411",NA
"-    Wir wollen das erfolgreiche duale Berufsausbildungssystem stärken.","411",NA
"-    Wir brauchen alle Talente, denn sie bereichern die Gesellschaft und wirken zugleich dem demographisch bedingten Fachkräftemangel entgegen.","411",NA
"-   Wir kämpfen gegen die Verschärfung von Zugangsbeschränkungen.","411",NA
"-    Für viele Berufsfelder kommt eine Akademisierung nur als zusätzliche Differenzierung, aber nicht als strikte Zugangsvoraussetzung in Betracht.","411",NA
"-   Die Vielfalt der Bildungswege ist unsere Stärke.","601",NA
"-    ",NA,NA
"-   Der Übergang von der allgemeinbildenden Schule zur Arbeitswelt ist angemessen zu fördern und zu entwickeln.","411",NA
"-    ",NA,NA
"-   Wir Liberale stehen dafür ein, ein gesellschaftspolitisches Klima zu schaffen, in dem Analphabetismus enttabuisiert und alle gesellschaftspolitischen Kräfte sensibilisiert werden.","506",NA
"-   Um die Bildungschancen für die 7,5 Millionen funktionalen Analphabeten zu erhöhen, wollen wir die Nationale Strategie für Alphabetisierung und Grundbildung zu einer nationalen Alphabetisierungsdekade weiterentwickeln, eine Alpha-Stiftung errichten und möglichst flächendeckende und nachfragegerechte Kursangebote ausbauen.","506",NA
"-    ",NA,NA
"o Inklusion bedeutet für uns, jeden Menschen mit und ohne Behinderung als gleichberechtigtes Mitglied in der Mitte unserer Gesellschaft zu verstehen.","503",NA
"o Ein selbstverständlicher Umgang zwischen Menschen mit und ohne Handicap beginnt idealer Weise im Kindesalter.","503",NA
"o Die vielerorts bereits gelingende Inklusion im frühkindlichen Bereich wollen wir daher ausbauen und gleichermaßen im Schulalltag fortsetzen.","503",NA
"o Auf die damit verbundenen Herausforderungen sollen Lehrer, Eltern und Kinder pädagogisch optimal vorbereitet sowie Schulen und Schulträger entsprechend ausgestattet werden.","506",NA
"o  Durch ein Höchstmaß an organisatorischer, pädagogischer und finanzieller Freiheit wollen wir Schulen und Schulverbünden ermöglichen, sich an die Förderbedürfnisse der ihnen anvertrauten Schüler anzupassen.","301",NA
"o Im Mittelpunkt unserer Vorstellung von Inklusion steht der einzelne Schüler.","201",NA
"o Die bestmögliche Förderung kann je nach Einzelfall sowohl im Regelschulsystem als auch in einer Förderschule stattfinden.","506",NA
"o  Eine Ideologie, die Förderschulen generell ablehnt und daher abschaffen will, lehnen wir ab.","506",NA
"o Vor den Problemen, die in mancher Schule durch Inklusion zum Beispiel erziehungsschwieriger Schüler entstehen, verschließen wir nicht die Augen.","506",NA
"o Das Kind muss im Mittelpunkt stehen, mit und ohne Behinderung.","201",NA
"o Wir bekennen uns ausdrücklich zur individuellen und leistungsorientierten Förderung aller Kinder in einem differenzierten Schulsystem, zu dem auch in Zukunft Förderschulen zählen sollen.","503",NA
"o Die Inklusion ist auch an Berufsbildenden Schulen weiter voranzutreiben und mit der Schulsozialarbeit zu verzahnen.","503",NA
"o  ",NA,NA
"-   Die Bildung der Menschen endet nicht mit einem schulischen oder akademischen Abschluss.","411",NA
"-   Menschen lernen ein Leben lang.","411",NA
"-   Weiterbildung eröffnet lebenslang Entfaltungschancen und ermöglicht den beruflichen Aufstieg.","411",NA
"-    Wir wollen deshalb individuelle Anstrengungen zur Bildung in jedem Alter unterstützen, zum Beispiel durch privates Bildungssparen, Bildungsgutscheine und die durch uns erweiterten Fördermöglichkeiten für Beschäftigte durch die Bundesagentur für Arbeit.","411",NA
"-    ",NA,NA
"-   Wir wollen eine zweite Chance für diejenigen, die unser Bildungssystem ohne Abschluss verlassen haben.","506",NA
"-    Insbesondere jungen Menschen möchten wir berufsbegleitend das Nachholen von Berufs-und Schulabschlüssen erleichtern.","706",NA
"-   Menschen ohne Berufsausbildung oder mit gebrochenen Bildungsbiographien brauchen eine zweite Chance auf Aus-und Weiterbildung.","411",NA
"-   Das Angebot von Bildungsgängen und Maßnahmen für diese Menschen ist durch eine unabhängige Stelle zu koordinieren.","303",NA
"-    ",NA,NA
"-   Investitionen in Aus-und Weiterbildung müssen sich vorrangig auf den ersten Arbeitsmarkt auswirken, denn dieser sichert echte Beschäftigung und bringt nachhaltige Wertschöpfung.","411",NA
"-   Wir wollen Menschen Perspektiven geben, die eine zweite Chance benötigen.","411",NA
"-   Das betrifft nicht nur Schüler, die ohne Abschluss die Schule verlassen haben, sondern auch jene Menschen, die eine Berufsausbildung ergreifen mussten, die nicht ihren Wünschen und Talenten entsprochen hat oder die nicht mehr am Arbeitsmarkt nachgefragt wird.","411",NA
"-    Durch individuelle Angebote und die Möglichkeit des Nachholens eines anerkannten Berufsabschlusses wollen wir diese Menschen zielgerichtet für den Arbeitsmarkt qualifizieren.","411",NA
"-   Dafür ist eine weitgehende Integration in Unternehmen bereits während der Qualifizierung notwendig.","411",NA
"-   Damit sichern wir den Fachkräftebedarf und geben Menschen eine echte zweite Chance am Arbeitsmarkt.","411",NA
"-    ",NA,NA
"-   Ausgezeichnete Lehre und Forschung braucht Freiheit.","201",NA
"-   Deshalb stehen wir für die Autonomie und Selbstständigkeit der Hochschulen.","301",NA
"-   So schaffen wir Flexibilität und ermöglichen die Profilbildung der Hochschulen.","301",NA
"-   Wir wollen die Grundfinanzierung der Hochschullehre künftig länderübergreifend neu organisieren und auf das Prinzip „Geld folgt Studierenden“ (GefoS) umstellen.","302",NA
"-   Für jeden Studierenden, der sich für eine Hochschule entscheidet, erhält die Hochschule eine Zahlung aus einem Fonds, der sich aus den Beiträgen aller Länder nach dem Königsteiner Schlüssel finanziert.","302",NA
"-    Berechnungsgrundlage für die Zahlungen an die Hochschulen sind Sätze, die die unterschiedlichen Kosten für verschiedene angebotene Studienrichtungen und Hochschultypen berücksichtigen.","302",NA
"-    Die Länder haben die Möglichkeit, diese Grundfinanzierung aufzustocken.","301",NA
"-   Damit bleibt der föderale Wettbewerb intakt.","301",NA
"-   Gleichzeitig werden aber überregional vergleichbare Wettbewerbsbedingungen und Anreize für ein attraktives Studienangebot geschaffen.","302",NA
"-    ",NA,NA
"-   Die Qualität der Lehre an unseren Universitäten und Hochschulen wollen wir weiter fördern.","506",NA
"-   Die Ausbildung von Akademikern ist für uns Liberale von zentraler Bedeutung für die Zukunftsfähigkeit unseres Landes.","506",NA
"-   Dafür werden wir den Wettbewerb „Exzellente Lehre“ fortführen.","506",NA
"-   Auch wollen wir die Länder durch die Fortsetzung des Hochschulpaktes unterstützen.","506",NA
"-    ",NA,NA
"-   Wir unterstützen eine unbürokratische Zusammenarbeit von Hochschulen und außeruniversitären Forschungseinrichtungen.","303",NA
"-   Zudem soll der Bund über die befristete Projektförderung hinaus Wissenschaft und Forschung unterstützen dürfen und dadurch im Bereich der Hochschulförderung eine gewisse Planungssicherheit gewährleisten.","302",NA
"-    ",NA,NA
"o Wir wollen die Exzellenzinitiative weiterentwickeln.","506",NA
"o Die Förderung von Graduiertenschulen und der Cluster-Wettbewerb haben wichtige Impulse für die Wettbewerbsfähigkeit der Universitäten gegeben, die fortgeführt werden sollen.","506",NA
"o Gleichzeitig fördert der Exzellenzwettbewerb die Steuerungsfähigkeit der Hochschulen und trägt damit wesentlich zur institutionellen Weiterentwicklung der Strategie und Managementkompetenz bei.","506",NA
"o Fachhochschulen und private Hochschulen sollten ebenfalls am Wettbewerb teilnehmen können.","506",NA
"o  ",NA,NA
"-   Wir wollen das Deutschlandstipendium ausbauen, für Promotionsstudierende öffnen und die Zahl der Stipendien deutlich erhöhen.","504",NA
"-   Die Hochschulen sollen nicht mehr durch Quoten bei der Vergabe ihrer Stipendien eingeschränkt werden, sondern diese in solchem Umfang vergeben dürfen, in welchem sie die privaten Zuschüsse generieren.","301",NA
"-    Gleichzeitig wollen wir beim Betrag der staatlichen Stipendien die Inflation berücksichtigen,","504",NA
"-   das BAföG entbürokratisieren,","303",NA
"-   elternunabhängig gestalten","503",NA
"-   und für Studierende mit Beeinträchtigung von der Regelstudienzeit entkoppeln.","503",NA
"-    ",NA,NA
"-   Für mehr Internationalität im Bildungswesen wollen wir den verstärkten Fremdspracheneinsatz im Rahmen von Lehrveranstaltungen u.a. an Hochschulen stärken","506",NA
"-   sowie mehr internationale Studenten, Lehrbeauftragte und Forscher gewinnen und das bisher oft ungenutzte Potential der Mehrsprachigkeit von Menschen mit Migrationshintergrund erschließen.","607",NA
"-    ",NA,NA
"-   Die Länder sollen die Möglichkeit haben, nachgelagerte Studiengebühren zuzulassen.","507",NA
"-   Die Ausgestaltung obliegt den Hochschulen.","507",NA
"-   Diese Studienbeiträge sollen in voller Höhe an den staatlichen Hochschulen verbleiben und für die Verbesserung der Lehre eingesetzt werden.","507",NA
"-    ",NA,NA
"-   Wir setzen uns ein für eine Flexibilisierung der Personalstrukturen an Universitäten und einen flächendeckenden Wissenschaftstarifvertrag, der es ermöglicht, Fachkräfte in Forschung und Lehre ihren Aufgaben angemessen zu beschäftigen und attraktivere Bedingungen für den Mittelbau und den hoch qualifizierten wissenschaftlichen Nachwuchs zu schaffen.","701",NA
"-    ",NA,NA
"-   Hochschulen in freier Trägerschaft müssen als gleichberechtigte Partner im Wettbewerb um die besten Köpfe etabliert werden.","507",NA
"-   Wir streben an, Hochschulen in freier Trägerschaft durch faire Wettbewerbsbedingungen einen erleichterten Markteintritt zu ermöglichen, damit diese sich zu einem wichtigen Bestandteil des deutschen Hochschulsystems entwickeln können.","507",NA
"-   Das GefoS-Modell soll auch für private Hochschulen geöffnet werden.","507",NA
"-    ",NA,NA
"-   Lebenslanges Lernen gehört auch zu den Zielen des Bologna-Prozesses.","506",NA
"-   Wir wollen dieses Ziel verfolgen, indem das Angebot an weiterbildenden Studiengängen sowie berufsbegleitenden und Teilzeitstudiengängen gefördert wird.","506",NA
"-   So wollen wir für jeden Lebensabschnitt akademische Weiterbildungsmöglichkeiten schaffen.","506",NA
"-    ",NA,NA
"-   Als überzeugte Demokraten setzen wir uns dafür ein, dass alle beteiligten Statusgruppen in Hochschulgremien partizipieren und ihre Interessen vertreten können.","202",NA
"-   Da hochschulpolitische Entscheidungen auf unterschiedlichen politischen Ebenen getroffen werden, setzen wir uns auch für eine demokratisch legitimierte Studierendenvertretung auf diesen politischen Ebenen ein, um Interessensvertretung zu ermöglichen.","202",NA
"-    ",NA,NA
"-   Um den europäischen Hochschulraum zu stärken setzen wir uns für einheitliche europäische Semesteranfangszeiten ein, die ein Auslandssemester erleichtern.","108",NA
"-   Des Weiteren wollen wir Stipendien für kurze Auslandsaufenthalte (weniger als drei Monate) einrichten","107",NA
